"intCommonNameID","intBiotaID","vchrCommonName","intRefID","vchrRefPage","txtNotes","GUID"
"4175","57475","CALICO SCALE","","","","{E997D2EE-299C-48FB-B203-47E71B5BA07C}"
"4183","57475","CALICO SCALE","","","","{12CB7571-326A-49D0-BFE6-3FA992A59914}"
"4184","56906","BROWN SCALE","","","","{C239996C-2DF3-4CAC-B11E-AE4DF8436333}"
"4185","56906","EUROPEAN FRUIT LECANIUM","","","","{80D5EA2E-1D47-4828-9312-8288C5331218}"
"4186","56906","EUROPEAN FRUIT SCALE","","","","{6B1E23E5-7931-4B24-8066-2B44703CD16B}"
"4199","57491","JACARANDA BUG","","","","{8CEC8782-4688-487D-B6DC-0E5931789968}"
"4200","57491","LANTANA BUG","","","","{0221DD31-225A-4071-9401-4B13817BD50E}"
"4201","57491","MARSUPIAL COCCID","","","","{9FED5477-4880-4C25-B877-780A58E06733}"
"4202","57493","BLACK COCCID","","","","{796219AF-C5C0-41AE-B7E3-DF0D75B285DB}"
"4203","57493","BLACK SCALE","","","","{E1C32BAE-B2DC-4ED7-B3EA-CB2D763AA224}"
"6816","60709","GRASSHOPPER","","","","{5D4BF11B-E0E2-46F2-A575-89001999F607}"
"6817","60709","LONG-HORNED GRASSHOPER","","","","{B2FC2D5E-ED6E-4864-9043-CD260056B584}"
"6818","60709","LONGHORNED GRASSHOPPER","","","","{BA353CC7-8216-4B75-B776-00A184DBE639}"
"6823","60716","INLAND KATYDID","","","","{F088D69A-D2EB-4967-B041-00D2D5891F43}"
"6832","60733","FORK-TAILED KATYDID","","","","{46291B4F-4518-4F2F-B0C1-244057C8BDF4}"
"6833","60733","FORKTAILED BUSH KATYDID","","","","{4E71AAC5-DD26-49FE-9D40-80CAAA0B71F5}"
"6843","60750"," ","","","","{F20B0576-2F38-4F25-A2A4-A5FED809385C}"
"6858","52334","BARK LICE","","","","{A9761C65-40AC-470D-82AD-8C4ED6752E02}"
"6859","52334","BOOK LICE","","","","{A7CDF068-3101-47C4-B579-22D179FCE915}"
"6860","52334","PSOCIDS","","","","{5580ADBD-7CE8-4F20-AD8B-0EBC5377A936}"
"6567","60373","TUNG OIL TREE MEASURING WORM","","","","{2EBFC264-15B6-461E-8974-FE72CAEE26CC}"
"6581","60391","APPLE FRUIT MINER","","","","{1B39A65B-B5D1-4EAE-AFAB-56217CA6FAE3}"
"6582","60391","APPLE FRUIT MOTH","","","","{3D11755C-17CC-4BD4-89C2-DF0299FF1161}"
"6589","60398","CITRUS RIND BORER","","","","{EE11CC27-5028-4677-9D35-43A9CE9CADFA}"
"6591","60401","APPLE ERMINE MOTH","","","","{CF740508-7C2B-4033-95DB-FDEA2D3D03B5}"
"6592","60401","COMMON SMALL ERMINE MOTH","","","","{31010B89-A8D4-4BEF-A451-0266BD0011D2}"
"6606","60432","LETHAL YELLOWING","","","","{C2543A40-7FE0-43B3-A74C-CE532DCEC482}"
"6607","60434","TOMATO BIG BUD MLO","","","","{CFA82EEC-4506-47A3-91E4-C6A75E7900B9}"
"6623","60448","POTATO CYST NEMATODE","","","","{C0B9B1EC-FC1F-40B3-9802-4B04AA8A0537}"
"6624","60448","WHITE POTATO CYST NEMATODE","","","","{437D2440-2701-43CE-BDE6-5D8A16D2E1C1}"
"6625","60449","GOLDEN NEMATODE","","","","{92A3CB46-020F-41D7-AA44-C098F69216DF}"
"6626","60449","GOLDEN POTATO CYST NEMATODE","","","","{46F6004C-77B3-41C4-9EF0-EB5626993220}"
"6631","60451","ROOT NEMATODES","","","","{7DD64DE6-28E7-46F7-953C-DD03A6B1800C}"
"6632","60451","ROOT-LESION NEMATODES","","","","{69ABA664-8C83-4C8D-807F-623F94A1A427}"
"6633","60451","TRUE SPIRAL NEMATODES","","","","{A442DE01-4B02-414F-9C92-CAA65A2157C1}"
"6640","60467","ROOT NEMATODE","","","","{BDBA13B1-6EAD-4395-93EF-E2E4F0DE5B80}"
"4644","57949","TEA MOSQUITO BUGS","","","","{D62F3B38-89DB-413D-9B4D-B813672566AF}"
"4653","57967"," ","","","","{FD4DC2C8-7134-4C94-AD0E-5EC936032EDA}"
"5315","58919","GOAT MOTH","","","","{DBD898DA-7D3F-4272-ACCA-B5950F42E4CB}"
"6868","60796"," ","","","","{284F0F58-2552-4FCC-B0FE-475DE54AE21C}"
"6873","60804"," ","","","","{74F7AFB8-ABDE-4867-BEA8-DF9A8EE0EF53}"
"6882","60820","PSOCIDS","","","","{AB8CEF59-2B3B-493D-BD72-FCFDED6A58F0}"
"6883","60744","PSOCIDS","","","","{D4108A42-8728-481E-B9BA-EE5329C408D1}"
"6890","60838"," ","","","","{B0D32D88-6631-4374-A552-F38C11EC4970}"
"6892","60847","SCORPIONS","","","","{E4938600-47D9-4418-931B-A0D7D7A5948D}"
"6898","103178","SMALL CONICAL SNAIL","","","","{12B92DA1-9AB1-42B5-AE95-D44D8CC7B8A0}"
"6900","60861","BLACK-KEELED SLUG","","","","{8D6B49EE-1301-4A8A-9237-88404B7F534B}"
"6901","60861","GREENHOUSE SLUG","","","","{1C39C0F0-ED97-4CF9-B1CC-98B85917569C}"
"6902","60861","KEELED SLUG","","","","{D33FA812-8967-4461-9E82-D08ED4F3F4F0}"
"6909","58656","THRIPS","","","","{63A3FE5B-0B24-4F80-83D6-93A1059B63CE}"
"6917","60888","BANDED THRIPS","","","","{CA1A4FB5-45E5-45E8-9E3C-833CE0B33444}"
"6918","60888","BROADWINGED THRIPS","","","","{E61E4EEB-7022-47B9-BB28-F2A141B830D6}"
"6925","60905","GRASS THRIP","","","","{59346139-C3ED-49D4-9136-6AFA1C68B526}"
"6926","60905","WHEAT THRIP","","","","{31E21E02-AD75-4F8A-B8C9-35EEED4AA7D4}"
"6927","60906","CHINESE THRIPS","","","","{141D6A18-B92B-4770-8ACD-F355FA2875E7}"
"5227","58782"," ","","","","{F88759D5-D30A-46D8-83EC-B5B297740546}"
"5237","56386","ARMYWORMS (LARVAE)","","","","{B4C2BAF6-AD40-4CC9-872D-37DD34F11E15}"
"5238","56386","BUDWORMS (LARVAE)","","","","{480E2067-25A1-4B8F-9534-20CCEC73540A}"
"5239","56386","CUTWORMS (LARVAE)","","","","{E60B307D-7910-44A8-B223-BA2F66C0C000}"
"5244","63407","PAINTED VINE MOTH","","","","{6F681524-E43E-4C07-B24F-5EB82B1773AE}"
"5245","58816","PASTURE DAY MOTH","","","","{A91EB3E1-33D1-446E-9661-E94DAE14A9C8}"
"5269","58850","ORANGE SANN MOTH","","","","{ABAA24CF-546B-4BFD-8901-61000A5BC121}"
"5272","58856","AMERICAN WHITE MOTH","","","","{F47E0A3D-FB45-4CE1-87B0-EC29B6737B19}"
"5280","58865","WHITE ERMINE","","","","{D6729375-67B2-4D6F-80B2-0C9CA882F7E6}"
"5288","58875"," ","","","","{901FC1C2-75B6-48F2-81DB-E300A6F647F4}"
"5289","58876","SILKWORM MOTHS","","","","{F15F80E1-575C-48A3-960E-BB717DE23BA2}"
"5296","58892","RASPBERRY BUD MOTH","","","","{FFB8E9E3-9987-428B-B8D5-58B0F8A4F3D7}"
"5313","58916","ORIENTAL CARPENTER MOTH","","","","{1B52FEF3-D0AD-4B99-8817-0F953740800B}"
"5327","58932","TWIG BORER","","","","{9767589B-7428-42C1-8544-18D0C9F64354}"
"5329","58934","LEOPARD MOTH","","","","{A9251CFD-5D15-43F7-B047-F9ABCC5C2394}"
"5330","58934","WOOD LEOPARD","","","","{780D847A-C1C1-4CBE-8EF7-2D959769A672}"
"5331","58931"," ","","","","{A8D102F9-6B7F-4855-BE42-3C449AB27D19}"
"5338","58950"," ","","","","{1F62EA11-04CE-4A3C-86A7-D13F5A031B27}"
"5353","58973","TOBACCO LEAFMINER","","","","{12AEE143-EFB1-4DEC-91D0-B611E33D63A3}"
"5354","58973","TOBACCO SPLIT WORM","","","","{19F3A861-FF5C-4552-A469-632E2CC8C7C8}"
"5355","58975","PINK BOLLWORM","","","","{273100E7-7B14-4392-B0D4-02A1EEB52097}"
"5356","58975","PINK COTTON BOLLWORM","","","","{09827011-9B5F-4A22-BDC0-C8EDC192BD87}"
"5379","58999","COTTON GEOMETRID","","","","{448F36C0-0F83-4236-8170-F65DA04D5659}"
"5380","58999","GIANT LOOPER","","","","{DFC394EF-0B63-4F12-BDA3-DED3DC0152F1}"
"5381","58999","MUGWORT LOOPER","","","","{3404AB67-98B6-4DA8-AAC3-BD874B1ADB75}"
"5387","59007","PINE LOOPERS","","","","{4196BABE-5788-49C8-A581-B58052047E27}"
"5394","59017","WHITE PADDY LEAFHOPPER","","","","{380E6D13-7037-4DB8-8520-4B668C33AF02}"
"5420","59059","EUROPEAN GEOMETRID","","","","{219CF3F5-FB0A-4307-8F08-9F09C229B1D9}"
"5431","59076","TEA GEOMETRID","","","","{2D4F37C4-15D0-4EB1-B54D-901598B95DD6}"
"5455","59117","CITRUS PEEL MINER","","","","{143C2191-0BE2-4B01-B60D-2CD49A442DA6}"
"5456","59117","SERPENTINE LEAFMINER","","","","{2FEB58A2-0BEA-4662-8254-296EDC16FF7A}"
"5481","59149","PEAR BARKMINER","","","","{877E0652-7463-413C-A24F-4FFB83E5CBEE}"
"5489","59160"," ","","","","{E7226FE8-D2E1-4904-9B37-8CD6D5D518E9}"
"5522","59216","WESTERN TENT CATERPILLAR","","","","{A2AFC08E-C6A0-476A-82E9-98AB59E77EA4}"
"5523","59217","FOREST TENT CATERPILLAR","","","","{DA37E37C-C142-4A98-B1C5-36CD1189CEFB}"
"5547","59258","Cup moth.","0","","","{B4A06163-E83A-4863-BAAB-C35203617C37}"
"5548","59260","BLUE-STRIPED NETTLE GRUB","","","","{6FFB1518-FA3B-45A8-92C9-449CC1D19DF3}"
"5572","59292","COCONUT CUP MOTH","","","","{D8AAE90D-1002-4226-8923-70F3E1F07DE2}"
"5622","59358","GYPSY MOTH","","","","{87AF9FDF-F3E2-426E-957E-EFA2D3C5018A}"
"5628","59366","TEA TUSSOCK MOTH","","","","{4EC68476-129D-43BF-8746-3D731B162C73}"
"5629","59368","PAINTED PINE MOTH","","","","{BC506C6D-6004-4077-A339-20C481FD7555}"
"5640","59374"," ","","","","{0BE78FAF-A9E1-474C-A9CE-2CB5317A0758}"
"27420","111488","BORNEO BLOOD PYTHON","0","","","{B53A4BEF-35DE-494C-8AFD-AF2718EB7DCD}"
"5653","59410","GRASS ARMYWORM","","","","{2366FD5E-2975-4DA3-8777-A012955236A6}"
"5654","59410","LAWN ARMYWORM","","","","{023189DB-B6BE-4A2A-AC34-8F7254E95509}"
"5655","59410","PADDY ARMYWORM","","","","{C10ADD9F-E2A5-4559-9A90-6C590BA18AF8}"
"5656","59410","RICE ARMYWORM","","","","{D338CB3C-3FCE-4474-BA0B-0C1B6770E1E3}"
"5657","59410","RICE SWARMING CATERPILLAR","","","","{5D4C02F7-0C4C-4E2A-9B02-326F24F89CAE}"
"5670","59425","BLACK CUTWORM","","","","{A4C041A5-CABD-4305-8A08-18F8290A1A26}"
"5671","59425","DARK SWORDGRASS MOTH","","","","{1AEE8C65-18C8-47C9-B20F-D5A0B49F782F}"
"5672","59425","GREASY CUTWORM","","","","{0D9437D7-C10F-43CA-867A-D2D9C1C1E297}"
"5673","59426","BROWN CUTWORM","","","","{0FB2B15A-7D79-438A-A025-4846C97814C6}"
"5682","59434"," ","","","","{DA6004C2-7187-45DF-9FA3-02F75B2210D0}"
"5689","59444","COTTON LOOPER","","","","{4232E75C-05F3-489B-99EC-F9561C223CE7}"
"5690","59444","COTTON SEMI-LOOPER","","","","{A16DE48B-46BD-490C-9C41-7B7D218DC449}"
"5706","59468","CABBAGE LOOPER","","","","{5C265AE0-2F6C-441F-A029-E9A446428511}"
"3836","57128","ROSY APPLE APHID","","","","{2B2F3B2B-5B28-439B-B385-9505C656696A}"
"3837","57129","TULIP BULB APHID","","","","{E187FE5A-4D6B-4450-AB40-52D13FBFD5F9}"
"3844","57146","GRASS APHID","","","","{C25F9DA4-EEC9-4710-A8B6-E04207CF7114}"
"3845","57146","RUSTY PLUM APHID","","","","{3E98EF2D-C8C0-4F4F-9A34-F2A33F7AF305}"
"3861","57161","TOMATO APHID","","","","{482009E8-6F9C-4643-8348-ABBC65CC58A5}"
"3862","57162","PEA APHID","","","","{3562C220-D453-4B13-8F81-99B2E3AA1FCD}"
"3863","57163","ROSE APHID","","","","{2A35F591-2F5D-4158-B0BD-EF355E186D74}"
"5357","58977","POTATO MOTH","","","","{42251625-AA82-4672-84F8-9C9A4A799210}"
"5358","58977","POTATO TUBERWORM","","","","{A3660D0A-1D8C-4919-ABA9-54E3D788A2C2}"
"5359","58977","STEM END GRUB","","","","{6DD1ADA4-A17A-40E9-9ACD-8CC4CB28C1BD}"
"5360","58977","TOBACCO LEAFMINER","","","","{C063D269-D56B-42CD-A15E-0605F3C220F8}"
"5373","58989","TOMATO STEMBORER","","","","{A1818EF0-1153-47EB-885C-08DF68B1B44D}"
"5377","58996","MULBERRY LOOPER","","","","{112C46B0-CB9C-484F-A09E-BFB022EB95C5}"
"5384","59004","TUNG OIL GEOMETRID","","","","{05862BC2-38ED-4B98-86F2-4AF9F3D9F96C}"
"5385","59004","TUNG OIL TREE LOOPER","","","","{D10E5F2C-2F32-4189-B586-37B93885FF59}"
"5416","59052"," ","","","","{9A6BCFB2-7C49-494D-85D5-4EBB288E41FC}"
"5435","59081","SMALL WINTER MOTH","","","","{03AF6B1B-DBD8-48B9-AB36-A8521CFC88DF}"
"5449","59103","MANGO NURSERY LEAF-EATING CA","","","","{043B052C-5D95-4C4E-BC74-31EA97C29CC9}"
"5459","59122","CACAO MOTH","","","","{2DCE81C4-7E8B-4E43-BB60-75BDB4E877B9}"
"5460","59122","COCOA PODBORER","","","","{1C99B43D-07BD-47C3-B453-7F6FA6E667E8}"
"5466","59128","CASHEW LEAFMINER","","","","{11761EB9-6B9B-43E9-B9DF-42D289D11B55}"
"5468","59130"," ","","","","{B1F614E0-79A6-47C3-B1A8-C918190F0F5B}"
"5474","59139","COCOA PODBORER","","","","{A94BD822-E7E2-4CAD-9F49-6F264B50EC1E}"
"5527","59228"," ","","","","{F2EDB525-924A-43AE-865E-5F422A127F63}"
"5533","59248"," ","","","","{7EF5CE83-7242-47F3-9F46-0FB4D35E4E98}"
"5549","59261","CHINESE COCHLID","","","","{6B606740-826E-44FA-8251-2A9E61153957}"
"5575","58778","CUP MOTHS","","","","{8FE15933-72C7-45C5-9AF3-41856B67334E}"
"5576","58778","SLUG CATERPILLAR MOTHS","","","","{48373F64-17AC-4943-B4AB-996D060654A0}"
"5577","59298"," ","","","","{9508DBAB-0F71-40DF-A9A3-4F39B2BE4E32}"
"5583","59312","BEAN BUTTERFLY","","","","{85BC59AD-B16F-409E-A07C-5307AE3ED62C}"
"5584","59312","LONG-TAILED BLUE BUTTERFLY","","","","{C907A157-BC3E-42DE-87F6-24C1BBE04F8E}"
"5585","59312","LUCERNE BLUE","","","","{8135C12C-0672-4997-AF64-B192D3782562}"
"5593","59320","TIGER MOTHS","","","","{BC74B2A3-89CD-4B6F-9396-493053686DB7}"
"5594","59320","TUSSOCK MOTHS","","","","{1635C417-0907-4E01-A050-C2099D75AAE2}"
"5611","59345","BROWNTAIL MOTH","","","","{1D0D8989-FA5B-4293-898E-19B0AF4BF4D8}"
"5625","59363","BLACK-ARCHED TUSSOCK MOTH","","","","{3078B8D4-6482-449A-A9E4-CA1D7BE436F3}"
"5626","59363","NUN MOTH","","","","{AE0A4F9E-5FBB-4B5C-812E-377A9889E60E}"
"5632","59372","WHITE-SPOTTED TUSSOCK MOTH","","","","{D74D859E-70F8-458D-937D-BD62A7B0CA8E}"
"5633","59373","WESTERN TUSSOCK MOTH","","","","{40F4124A-92D5-46F7-B5F3-CC18A01EC447}"
"5644","59390","FOREIGN GRAIN BEETLE","","","","{87850F0B-BE4D-4EDA-93BB-C6BC4A7E6690}"
"5658","59412","CASTOR OIL LOOPER","","","","{1527ED67-3533-487B-8BBE-3E989A562CD8}"
"5659","59412","CROTON CATERPILLAR","","","","{F2C35B24-2D74-4D50-BB4E-B85E3665A205}"
"5660","59414","APPLE DAGGER MOTH","","","","{351A2ECC-8869-4EF5-A9CB-4BD04E260ABE}"
"5661","59414","RASPBERRY BUDMOTH","","","","{27F8FED9-398C-4A60-A2E3-85FA634CDA72}"
"5667","59423","BOGONG MOTH","","","","{F5C92CE1-E8E2-4D93-98BD-51653AD39CF7}"
"5668","59423","COMMON CUTWORM","","","","{25A4175C-1053-412E-A3AC-69EC3D1A2EF2}"
"5677","59429","BLACK CUTWORM","","","","{BB5BA6F1-A991-4618-899C-E04E7F7F3FE1}"
"5685","59437","STRIPED BLACK MOTH","","","","{4EE55A25-519C-4CCF-8D91-CD5DF2998679}"
"5691","59445","JUTE LOOPER","","","","{836487D4-B5B5-4932-968E-7CC5EBFD8896}"
"5692","59446","HIBISCUS LOOPER","","","","{2888BB8F-E200-42AB-B40E-ABF15ECFC733}"
"5702","59462","CHINA GRASS BANDED CATERPILLAR","","","","{11D1AC70-AEB4-4EA0-B2A1-F1E9921E7F24}"
"5717","59479","LILY CATERPILLAR","","","","{0D8A51C3-1C65-4052-B2B1-0C251DFC6FC9}"
"5726","59495","SMALL MANGO TIPBORER","","","","{6A11034F-DFC0-4E22-8C55-7DACBC5D0607}"
"5727","59496","MANGO SHOOT BORER","","","","{0209D33F-F675-45B2-ACDA-04A4429A25A5}"
"5728","59497","LOOPER CATERPILLAR","","","","{F6665299-86A4-4CA3-BB15-FA99449D3259}"
"5743","59513","CHEVRON CUTWORM","","","","{34CA5417-D9A4-45E7-85A7-5D5DD2251D0F}"
"5758","59521","SHOOT & FRUIT BORER","","","","{6A84E6EC-CECD-4C8B-878D-4985FE74691F}"
"5759","59521","SPINY COTTON BOLLWORM","","","","{88361BD5-73AB-4BD0-8787-B588373E795F}"
"5760","59521","SPOTTED BOLLWORM","","","","{FDA239C6-183A-4589-8EB8-D27E03205E42}"
"5774","59546","COTTON BOLLWORM","","","","{595554FF-22DE-4DB4-86DD-7DE0B47A9628}"
"5775","59546","GRAM POD BORER","","","","{11277531-B4F2-4322-A593-60C801BE7621}"
"5776","59546","OLD WORLD BOLLWORM","","","","{B666C13C-9993-4CC3-8E2E-F8FAAFDA9900}"
"5777","59546","SCARCE BORDERED STRAW MOTH","","","","{75CEE90E-9C15-49B5-8F6D-4C8780C0A7D9}"
"5778","59546","TOMATOWORM","","","","{8FF85D6A-639F-4DDF-915C-7203FC85676B}"
"5783","59548","CORN EARWORM","","","","{98E97C23-5A85-4918-BF0E-21059C84E13A}"
"5784","59548","COTTON BOLLWORM","","","","{8EDDD3D9-0812-409B-995C-CEB9D057F3EA}"
"5785","59548","TOBACCO BUDWORM","","","","{E3A5E667-7E2C-42ED-B90B-2EF797ACB8A6}"
"5786","59548","TOMATO GRUB","","","","{CBF4C90C-DD82-4461-AA4C-AC490B650BC3}"
"5802","59564","ROSE OF SHARON LEAF-LIKE MOTH","","","","{85B875BF-2110-4952-B4AD-40246FFA2504}"
"3510","56699","VALSA CANKER","","","","{3E3CF320-5458-445D-887A-66B451C8DF0B}"
"3512","56696"," ","","","","{58583F22-8695-4A11-B257-6DB1ACC26299}"
"3518","56707","SCAB","","","","{3A5E8536-054D-4E69-8AAC-95BB4E2EF94A}"
"3529","56713","BLACK HEART","","","","{C06EA651-C7D7-4D55-AD36-50F10E0B806F}"
"3530","56713","VERTICILLIUM WILT","","","","{D244394E-037F-4D54-8DE4-A38B757CE2F6}"
"3535","56716","WILT","","","","{FF9340F1-6114-4D51-817E-773A8E58F56F}"
"3543","56732","SEEDLING DAMPING OFF","","","","{825CB13A-E6D0-403D-899A-6781F6E319CE}"
"3553","56763","ARBOREAL GLASS SNAIL","","","","{9B7AFEDA-F564-4397-A331-5C5756CE18AD}"
"3554","56763","ORCHID SNAIL","","","","{03C761CF-B904-4317-8DBC-ED396C8C5246}"
"3555","56764","MARINE SNAILS","","","","{DB034A55-D3F2-402C-9670-CFB133BC364F}"
"3560","56771","YELLOW-SOLED SLUG","","","","{2DD64673-BA8A-47C4-AF35-F2733618FB4D}"
"3561","56772","TERRESTRIAL SNAIL","","","","{9F1452DB-6F8A-4EE8-849B-12966785C229}"
"3570","56804","BANDED WOOD SNAIL","","","","{B21A03A9-5BC1-45D3-BD16-1F4D71388EAC}"
"3571","56804","BROWN LIPPED SNAIL","","","","{64F59517-38D3-4217-88D5-EDBDBA685C04}"
"3572","56804","LARGER BANDED SNAIL","","","","{5A880D3E-B764-4FEB-8AD2-D2FFE4D9775A}"
"3577","56813"," ","","","","{2E3380D8-F19B-4B6C-8E2B-6FDCCF9BE156}"
"3578","56813","CHOCOLATE-BAND SNAIL","","","","{991C5C47-A001-4854-9CB3-0718FAA7E30A}"
"3594","56839","FIELD SLUG","","","","{A4D8DF81-4CEC-4B00-912A-E0BD9AECFAD3}"
"3595","56839","RETICULATED SLUG","","","","{125A99EF-963B-4850-928E-2D8F98C0704F}"
"3630","56898","FOURHUMPED STINK BUG","","","","{30244516-7991-4887-9F36-86F2A29B158C}"
"3635","56906","EUROPEAN FRUIT LECANIUM","","","","{656A0B9C-1A89-4551-8B01-03AA720C8767}"
"4654","57969","TOMATO CAPSID","","","","{14E20669-3506-44B7-A4BB-C9A475368DD7}"
"4662","57983","AUSTRALIAN CROP MIRID","","","","{B71C22EE-6688-4020-AC3F-D0A4C4C70D85}"
"3896","57186","APPLE GALL APHID","","","","{E7086935-8E9B-4AD5-A7A4-5BB31786AE66}"
"3897","57186","APPLE LEAF CURLING APHID","","","","{76D7BC8E-2988-4C06-A7FB-C5E1DD7F0D94}"
"3906","57201","BANANA APHID","","","","{8290DC39-D852-4869-8FFE-78EA89C52F3B}"
"3913","57210","YELLOW ROSE APHID","","","","{7696A947-7612-47A0-B748-CD64EC244722}"
"3914","57212","BULB & POTATO APHID","","","","{C424B578-478A-44ED-9837-936C2DC09662}"
"3931","57218","RICE ROOT APHID","","","","{6C867600-4643-4391-9CC3-E57598C11C3A}"
"3954","57243","BLACK CITRUS APHID","","","","{E5EBF843-8F41-45D9-B973-AC67B34BE440}"
"3955","57243","BROWN CITRUS APHID","","","","{B2BF52EF-DDCF-4F65-980A-87FA3D8E41F2}"
"3956","57243","ORIENTAL BLACK CITRUS APHID","","","","{11260B72-AABB-451F-BCE0-7AF78AA4F056}"
"3963","57252","COMMON SPITTLEBUG","","","","{11232557-520A-4C94-A190-BB254B0D95B9}"
"4006","57294","CITRUS LEAFHOPPER","","","","{95B3E1AA-97F6-40BD-8B01-C2DF491BCC2E}"
"4012","57304","SPOTTED LEAFHOPPER","","","","{B6C3D0F2-ADDF-431C-B977-C67A9D5F0F10}"
"4020","57313"," ","","","","{C9DEF27A-F882-412A-ADD6-F9566CF45233}"
"4030","57327"," ","","","","{0678645F-FC3E-4FD8-B17D-F050CE500735}"
"4031","57329","WHITE JASSID","","","","{DE56427D-3932-4F22-A7A4-75FDF0EC307C}"
"4053","57343","GREEN LEAFHOPPER","","","","{983F1FC5-B67D-4C26-831B-485F9A6B6643}"
"4054","57343","SMALLER GREEN LEAFHOPPER","","","","{29F5A055-E445-42E6-BC46-3B9931BEB8B6}"
"4055","57344","TEA GREEN LEAFHOPPER","","","","{627A791D-E2BA-4C6F-854E-5369A36F0FB5}"
"4056","57345","POTATO LEAFHOPPER","","","","{AF33CA99-7DAE-47B2-BA4D-DC74BE5B4994}"
"4063","57355","VARIEGATED GRAPE LEAFHOPPER","","","","{B7EA2852-A241-43E3-B8A8-DD6936533746}"
"4072","57371","AURICLED LEAFHOPPER","","","","{B62FA4A1-867A-4400-868E-6801CAD87E9F}"
"4078","57385","GREEN RICE LEAFHOPPER","","","","{B5A193C9-174D-4982-B1C2-009C58C8E82A}"
"4079","57385","RICE GREEN LEAFHOPPER","","","","{AC3018AC-0517-4604-B947-146C69E91302}"
"4080","57385","RICE LEAFHOPPER","","","","{91912E87-704A-4C5F-A77B-098D18D06E12}"
"4081","57386","GREEN RICE LEAFHOPPER","","","","{D50C3160-7D9E-4D94-8AC6-8D2448F66A7B}"
"4087","57388"," ","","","","{5FAB6D81-3BBF-4AFC-B577-7E2B0361E5CF}"
"4096","57396","COMMON BROWN LEAFHOPPER","","","","{180427B6-C3AC-4AAF-A6B9-2B64D063240C}"
"4104","57412","APPLE LEAFHOPPER","","","","{51C18CB2-5C36-46F3-AE5A-3CFE136053CE}"
"4105","57412","CANARYFLY","","","","{7C699739-6C68-41FA-8B77-FE785A0DBCDC}"
"4106","57412","FROGGATT'S APPLE LEAFHOPPER","","","","{AFA48977-F73A-4DD2-9482-A6C752D4781D}"
"4114","57419","SMALLER CITRUS LEAFHOPPER","","","","{6271A787-B386-4998-B088-2688CC590478}"
"4122","57438","ROBUST CICADA","","","","{5EDB9F21-D2E7-47F6-9255-D287D409526C}"
"4130","56902","NAKED SCALES","","","","{B220B2B2-0BB4-41E5-9C52-F9E32E575866}"
"4131","56902","SCALE CRAWLERS","","","","{53C6B5DC-0B02-44BE-85A4-3B1473DE8E93}"
"4132","56902","SCALE INSECTS","","","","{446FC876-88ED-4291-AF8E-8B4E09247D52}"
"4137","57452","JAPANESE WAX SCALE","","","","{CAB59FB7-B8B1-40D8-800E-CBC5866B0E97}"
"4138","57453","BARNACLE SCALE","","","","{57AE0285-27B8-45DE-8ECF-E58406E0A2FD}"
"4139","57453","WAX SCALE","","","","{F16A86F2-C2D4-4EE8-9FA5-63569991F8DF}"
"4140","57454","FLORIDA WAX SCALE","","","","{14CBCD4C-099A-451D-86B4-421EBBCA77C8}"
"4153","57462","GUAVA MEALY SCALE","","","","{BC957B39-6491-4D4C-A4F2-0C150A3460EB}"
"4154","57464"," ","","","","{9E51D952-8F97-45DC-B3A9-86B0C4A357B0}"
"4170","57472","GREEN COFFEE SCALE","","","","{34190F0C-C670-4CDB-B5EB-5F7D7342B977}"
"4171","57472","GREEN SCALE","","","","{94A7DBE1-D3F5-4DC6-AB80-08896AE713A6}"
"4172","57472","GREEN SHIELD SCALE","","","","{0CAEEFEA-D8BD-4810-8809-210D5CA17437}"
"4173","57472","SOFT GREEN SCALE","","","","{4488692A-525C-4A81-A72C-211D30D27B54}"
"4180","57480","WHITE WAX SCALE","","","","{8F410A75-4950-4DDE-B089-9453410ACB91}"
"4188","57486","COTTONY MAPLE SCALE","","","","{7D9E6002-9738-4E37-BB59-E4EA408B4951}"
"4190","73549"," ","","","","{A3795CC1-8899-4EFF-A692-A99ABAFD3B05}"
"4195","57489","EUROPEAN PEACH SCALE","","","","{C3B99737-AFCE-4473-9669-3D102F39FF20}"
"4196","57489","GRAPEVINE SCALE","","","","{06C3BAF5-BE8B-4254-80FB-5C1EF016B4AC}"
"4221","57502","COTTONY CITRUS SCALE","","","","{4EE99268-CBDD-44D4-9D7E-0119C2C26231}"
"4222","57503","COTTONY CITRUS SCALE","","","","{E7139ACA-2899-4950-AB2B-240F2CCC1175}"
"4223","57503","SMALLER CITRUS COTTONY SCALE","","","","{83972818-CECB-4628-8FC6-CC5380726020}"
"4232","57512","CITRUS COTTONY SCALE","","","","{608DADC4-7D3B-45A9-B00F-46A5E502E3FA}"
"4238","57519","GLASSY STAR SCALE","","","","{9C7540D3-7D8E-4794-9DF5-93340AB98A47}"
"4239","57519","GLOSSY SCALE","","","","{2CB19EF4-4DCA-47E0-A0A0-5D3995B2F4FB}"
"4240","57519","STAR SCALE","","","","{13DDB922-B661-4639-BD92-306D0A2B561C}"
"4248","57529","BREADFRUIT MEALYBUG","","","","{910E5202-B910-40F1-B9CC-1D9D2BF98F68}"
"4249","57529","EGYPTIAN CUSHION SCALE","","","","{BD379598-6DF2-42C1-AF5C-3F737B4E9D3C}"
